prevalence,kappa,trial,model,repeat,generation_seed,group,generated_entities,validation_entities,amount_ks,amount_lag1_acf_error,amount_scaled_w1,gap_conditioned_mark_tv,gap_ks,gap_lag1_acf_error,gap_repeat_mi_error,gap_scaled_w1,gap_zero_rate_error,length_scaled_w1,mark_sparse_tv,short_gap_repeat_curve_l1,transition_conditioned_mark_tv
0.50,0,3,U,0,2026092400,pooled,2048,6846,0.03765006927063075,0.003936690474047395,0.06773020445613405,0.017578965863499482,0.022813857932879378,0.022921728603526106,2.4387454929861078e-05,0.05247857815859227,0.0,0.008043213960478746,0.008078360539575556,0.0042402825490592475,0.04730039258523464
0.50,0,3,U,1,2026092401,context_0,1002,3425,0.04124437805132669,0.013930573496354319,0.07249996606035268,0.031231447879631044,0.023247043271878765,0.015514562663579132,1.053886403117396e-05,0.05140638272454959,0.0,0.024865050920057714,0.026098761661578505,0.005472320781211638,0.06851046103493225
0.50,0,3,U,1,2026092401,context_1,1046,3421,0.03470312730847025,0.004358826255332103,0.06725356670514691,0.02765919900076504,0.02461304290135513,0.02107358969192806,1.4767485177181962e-05,0.052616586097193156,0.0,0.01920848789643094,0.02256748094366679,0.004595972900089598,0.06526142080614313
0.50,0,3,U,1,2026092401,pooled,2048,6846,0.03765281693268785,0.00903668928758589,0.06975532923343229,0.01969386467238856,0.02399008844016498,0.018366484636211808,1.6682043556177613e-05,0.05165941929676847,0.0,0.008043213960478746,0.014753198122087063,0.0019229155088287529,0.0461942620126716
0.50,0,3,U,2,2026092402,context_0,1002,3425,0.03821757568460382,0.0002975439931264108,0.06768594651716543,0.025894169249908384,0.021298990890306513,0.02403705571549075,1.5997837328346758e-05,0.05128130618225071,0.0,0.024865050920057714,0.01585101364275816,0.01790602640282061,0.06734702778929931
0.50,0,3,U,2,2026092402,context_1,1046,3421,0.033770312360303645,0.00395072990541471,0.0648909549470079,0.032108939520275985,0.021342051516925642,0.018289273731593114,8.082130678753566e-05,0.0517258617049722,0.0,0.01920848789643094,0.027299755565398317,0.008107372008990761,0.06122390413914604
0.50,0,3,U,2,2026092402,pooled,2048,6846,0.03546858347897791,0.0021089647085199992,0.06612764000753373,0.021770781451188752,0.020043369460708144,0.020955794795329025,3.9649307354295985e-05,0.05133497846836305,0.0,0.008043213960478746,0.017169318266654292,0.010038761443533637,0.04580388197647514
0.50,0,3,U,3,2026092403,context_0,1002,3425,0.036234867220968525,0.00413086154224062,0.06470570655839086,0.024460068360582114,0.022653472799436525,0.02404058810910409,2.8865958039850836e-05,0.05181041988241327,0.0,0.024865050920057714,0.01782070637167614,0.007489447700743092,0.06812486238577144
0.50,0,3,U,3,2026092403,context_1,1046,3421,0.038445340154824426,0.0010237480989662882,0.06917309943029994,0.026486072676042267,0.02465663350384284,0.01539535823550478,2.3990974994959056e-05,0.05189596078228317,0.0,0.01920848789643094,0.02157829819455767,0.003699221574855328,0.06619126300195159
0.50,0,3,U,3,2026092403,pooled,2048,6846,0.03674393346860122,0.0015156945511686987,0.06663209510387626,0.019788354854572247,0.020360858290899175,0.019682178951434412,9.882000960544806e-06,0.05124722047037886,0.0,0.008043213960478746,0.015513199436312814,0.004660223544452457,0.04916577144577004
0.50,0,3,U,4,2026092404,context_0,1002,3425,0.037539920884834044,0.0006029131743580854,0.0716348920770941,0.023055008884354897,0.027926127695938496,0.028961651954474393,6.980597520041471e-05,0.055946347069362114,0.0,0.024865050920057714,0.01612525676676512,0.005252319942501419,0.06593936511494237
0.50,0,3,U,4,2026092404,context_1,1046,3421,0.037819728466042424,0.0011158113355052048,0.06736231639181775,0.022701420064002574,0.022938198941568344,0.02504859710922444,1.205800360129446e-05,0.052120335797745616,0.0,0.01920848789643094,0.014806228627901062,0.0033044282104147914,0.06266917768428584
0.50,0,3,U,4,2026092404,pooled,2048,6846,0.03747560867952976,0.00020016233364556505,0.06918284015046375,0.020439003632526494,0.02398654474870998,0.026899171990902318,3.477504760486896e-05,0.053145237520807166,0.0,0.008043213960478746,0.01631582631423894,0.003739624295030008,0.04688837672677909
0.50,0,3,Ucal,0,2026092400,context_0,1002,3425,0.0447591708753689,0.005727971226646317,0.07462439505992667,0.02782658712208498,0.027690175283989427,0.012476000487953429,0.00012878166454123575,0.05542626507442519,0.0,0.024865050920057714,0.018560914228638724,0.008022233853566789,0.06878217030257006
0.50,0,3,Ucal,0,2026092400,context_1,1046,3421,0.03220399477216224,0.0023122410649340274,0.06133756142706853,0.025770492557101503,0.021738569577100325,0.03317802369948093,5.503130542702354e-05,0.051320834487810774,0.0,0.01920848789643094,0.01495911351309772,0.007646271892989681,0.06656116248464955
0.50,0,3,Ucal,0,2026092400,pooled,2048,6846,0.037670439603278316,0.003942747028185795,0.06779205546018066,0.017880891248544584,0.022622543603436185,0.023085337138719825,1.1246515132673463e-05,0.05241107819296102,0.0,0.008043213960478746,0.008345802128878588,0.0033749332812931573,0.04710704160019958
0.50,0,3,Ucal,1,2026092401,context_0,1002,3425,0.04137996815513878,0.01388414037173946,0.07252612250813778,0.033833132630066126,0.02276616895493888,0.015130396368554413,3.1770052845218465e-05,0.0513855246997121,0.0,0.024865050920057714,0.028402233622042538,0.009541085167907625,0.06927888110877135
0.50,0,3,Ucal,1,2026092401,context_1,1046,3421,0.03468681026262044,0.004361537163119504,0.06724524441630972,0.028039835105441203,0.024902682093675577,0.021765357335909494,1.4102165734883006e-05,0.05270648731816982,0.0,0.01920848789643094,0.02270552863822568,0.008896969391928576,0.0654264516565106
0.50,0,3,Ucal,1,2026092401,pooled,2048,6846,0.03761105872510867,0.009015721940373778,0.06975850043995678,0.021097138818291554,0.023905059849301302,0.018534688638131944,1.8519550237013115e-05,0.05163594254469572,0.0,0.008043213960478746,0.016224910810200124,0.008980268525857918,0.04734954426891977
0.50,0,3,Ucal,2,2026092402,context_0,1002,3425,0.03815709930208372,0.00028726157646846045,0.06760849911337978,0.025905113253258623,0.021342706737301098,0.02450004713406409,4.6233027335490455e-05,0.05128326934317662,0.0,0.024865050920057714,0.016395470651595113,0.010976860527619873,0.06658762182392033
0.50,0,3,Ucal,2,2026092402,context_1,1046,3421,0.033770312360303645,0.0037721378445100236,0.06491189925617624,0.03352049900903372,0.021424805571874345,0.018815239315381982,7.242727893156758e-05,0.051665128876309044,0.0,0.01920848789643094,0.02905987816046792,0.00930170350589392,0.06295388041298315
0.50,0,3,Ucal,2,2026092402,pooled,2048,6846,0.03557043514221553,0.0020119427427116214,0.0661031079291667,0.02173933323988516,0.020085883756139983,0.0214508932002396,5.56160873286045e-05,0.051312584461823046,0.0,0.008043213960478746,0.017332280927834558,0.004937664190418702,0.04566653375223696
0.50,0,3,Ucal,3,2026092403,context_0,1002,3425,0.0362618389653841,0.004162909164130948,0.06470058964500017,0.024160545927952665,0.022478609411458406,0.023920983386441386,1.8463243588661356e-05,0.051786921873210816,0.0,0.024865050920057714,0.01755006806071404,0.0058127133731794315,0.06699752221869529
0.50,0,3,Ucal,3,2026092403,context_1,1046,3421,0.038445340154824426,0.0010585540893974115,0.06914812474319393,0.027099410071838147,0.0248635186412145,0.01533826020717452,1.3247379446208643e-05,0.05195842772270017,0.0,0.01920848789643094,0.021491028273452933,0.006634217538424628,0.06603552487703811
0.50,0,3,Ucal,3,2026092403,pooled,2048,6846,0.03680504446654381,0.001513048081811712,0.06661730617861149,0.019964343556516252,0.020482659067038278,0.01959066265570031,1.7673825834214684e-05,0.05127118001713132,0.0,0.008043213960478746,0.01542338227719619,0.0039439558795760195,0.048518801773575954
0.50,0,3,Ucal,4,2026092404,context_0,1002,3425,0.0375464210910712,0.0005624377801035001,0.07153887668606897,0.023070535732999223,0.027751264307960377,0.029005390944539966,9.592614159266552e-05,0.05582372784948325,0.0,0.024865050920057714,0.016070100777768406,0.012473718001258632,0.06597114781923283
0.50,0,3,Ucal,4,2026092404,context_1,1046,3421,0.03758176542963404,0.0011453000180300524,0.06745664760084298,0.022889864165561335,0.022896821914094034,0.024916871842440985,2.2397973292739815e-05,0.05208688220372475,0.0,0.01920848789643094,0.01536147571285388,0.009883314279734965,0.06304189812088569
0.50,0,3,Ucal,4,2026092404,pooled,2048,6846,0.03727941739185908,0.00023522629928799508,0.06918783261057558,0.020735603167690155,0.023837744714698572,0.026851062745411977,4.2594491215857235e-05,0.05307880588139986,0.0,0.008043213960478746,0.01723754002086864,0.01019192590485091,0.046779768615528565
0.50,0,3,E,0,2026092400,context_0,1002,3425,0.04504095049998358,0.005976148169127234,0.07463879029318768,0.027825027691679275,0.028651923917869193,0.012080094903485508,0.00013501120153550268,0.05588302818609627,0.0,0.024865050920057714,0.01722071236073236,0.008784115088294506,0.06784543258483514
0.50,0,3,E,0,2026092400,context_1,1046,3421,0.032266550531648064,0.0022043182395536367,0.06136008749157412,0.02625561791340963,0.021821323632049028,0.03569054294439754,2.6757054233731575e-05,0.05129453064389574,0.0,0.01920848789643094,0.015791984140526887,0.008614205581216462,0.06532671936836346
0.50,0,3,E,0,2026092400,pooled,2048,6846,0.038013972701733845,0.0040073520104071106,0.06780665082985898,0.01709477568140395,0.022537515012572507,0.024185455313836993,9.644420941807023e-06,0.052470819764427516,0.0,0.008043213960478746,0.007205503757079578,0.00621552891524305,0.046372714597558
0.50,0,3,E,1,2026092401,context_0,1002,3425,0.04169058730559505,0.013987347384968239,0.07260450493624263,0.03149646005484276,0.023290759118873294,0.01660251590746445,2.1963775484606333e-05,0.05138235264941208,0.0,0.024865050920057714,0.0265594560536713,0.005778330113594254,0.06919419540243973
0.50,0,3,E,1,2026092401,context_1,1046,3421,0.03498698034589609,0.004408543823954048,0.06726757116701394,0.027376319738731534,0.025026813176098617,0.021245875104630732,3.3405769774828484e-05,0.052934924419130724,0.0,0.01920848789643094,0.02240883891939456,0.004854151609505603,0.06506140522626554
0.50,0,3,E,1,2026092401,pooled,2048,6846,0.03788931148396918,0.009089508129552311,0.0698046288208343,0.01964865653949274,0.024223917065040124,0.019004291381227,2.4684890382555415e-05,0.05176193221537855,0.0,0.008043213960478746,0.0146106057935543,0.0026755609582187977,0.04558391546493247
0.50,0,3,E,2,2026092402,context_0,1002,3425,0.038490945951499156,0.0003959090788298109,0.06780636095215807,0.024903074563238422,0.021298990890306513,0.02633917459250021,2.7446423034592905e-05,0.051265197865618485,0.0,0.024865050920057714,0.01606042018461857,0.019297336389229668,0.06703904612157016
0.50,0,3,E,2,2026092402,context_1,1046,3421,0.03396449988855299,0.0039462925473153256,0.06511130613685545,0.03161862273251627,0.021797198819143437,0.019870022327743625,6.39762826071029e-05,0.05153466096599558,0.0,0.01920848789643094,0.026759568808520585,0.007721568438793057,0.0644207514839436
0.50,0,3,E,2,2026092402,pooled,2048,6846,0.03598877621667396,0.0021531654288071567,0.06629453365784986,0.020597720882738233,0.020340969528731018,0.022890663735908742,2.7490800607109623e-05,0.051257092591049,0.0,0.008043213960478746,0.015593183994226148,0.011799734356270615,0.04679314647582228
0.50,0,3,E,3,2026092403,context_0,1002,3425,0.03655968191885589,0.0041854768386149046,0.06485530833600306,0.024438206977109744,0.022915767881403704,0.024176477695596693,2.0342573313451756e-05,0.05179035359734684,0.0,0.024865050920057714,0.017800078035877295,0.007984589893545148,0.06744632323913519
0.50,0,3,E,3,2026092403,context_1,1046,3421,0.03886597161151634,0.0012696275665006489,0.06915871364709862,0.025022205352865062,0.023622207816984098,0.014533310502556754,1.0438102406879455e-05,0.05168013587154259,0.0,0.01920848789643094,0.019551778478209082,0.003142401692686601,0.06597135474451947
0.50,0,3,E,3,2026092403,pooled,2048,6846,0.03681777317827589,0.0014144005514726587,0.0666990827496862,0.019201842737242684,0.020360858290899175,0.019280941201629417,1.4863565411019433e-05,0.05121523174793048,0.0,0.008043213960478746,0.015087030435624454,0.005598260781625449,0.048781973226581385
0.50,0,3,E,4,2026092404,context_0,1002,3425,0.037554921871507385,0.0003344626771566673,0.07150323320088679,0.022717399312303266,0.027182958297031434,0.028664357009558467,6.525166147275244e-05,0.05537461848924648,0.0,0.024865050920057714,0.01487411390427889,0.005554976085192125,0.06506992567591031
0.50,0,3,E,4,2026092404,context_1,1046,3421,0.03807644760470419,0.0010921498159770604,0.06743413824524289,0.025113680067253057,0.022648559749247954,0.024457642718501163,3.307174766531136e-07,0.052037066879319784,0.0,0.01920848789643094,0.017017315847657796,0.003716309318216517,0.061460307563106865
0.50,0,3,E,4,2026092404,pooled,2048,6846,0.037730863840857665,0.000319894169881686,0.06916609113770913,0.020962306443749253,0.02362517323753932,0.026446123424137893,2.619454483892311e-05,0.05288796044647899,0.0,0.008043213960478746,0.01731140095519938,0.004180164467874677,0.047657343141450294
0.50,0,3,Ecal,0,2026092400,context_0,1002,3425,0.044957187883239436,0.005912022196682124,0.07467589232262159,0.027264587790796203,0.028739355611858253,0.012463705226487681,0.00010824641269231564,0.05609730989893325,0.0,0.024865050920057714,0.018309626378406288,0.008148092245914297,0.06844883936518681
0.50,0,3,Ecal,0,2026092400,context_1,1046,3421,0.032194648114830804,0.002471833535469835,0.061343399016225694,0.025946918926845298,0.022069585796895108,0.035753728024467454,3.609568617581602e-05,0.05131316665776115,0.0,0.01920848789643094,0.0158561385686654,0.007185349310869852,0.06563112601645044
0.50,0,3,Ecal,0,2026092400,pooled,2048,6846,0.038093542199705954,0.004112910483488763,0.06781885412377563,0.017657988657343374,0.022601286455720238,0.024412202268024458,5.141248860217763e-06,0.05251274265171904,0.0,0.008043213960478746,0.007793919986681045,0.0046106894255171435,0.04666496878600317
0.50,0,3,Ecal,1,2026092401,context_0,1002,3425,0.04173246861396718,0.01390346055628101,0.07260614511660715,0.0333974837427745,0.023378190812862354,0.016501815035015355,1.670299987131731e-05,0.051402336427800295,0.0,0.024865050920057714,0.02794153922994974,0.00963103863906402,0.06880460527410236
0.50,0,3,Ecal,1,2026092401,context_1,1046,3421,0.034788677815555835,0.004407827743726478,0.06730798740979105,0.029395049032221145,0.024902682093675577,0.02190644273275462,4.3177039793181645e-05,0.052857671477657735,0.0,0.01920848789643094,0.0238556833141993,0.008850264150946483,0.06548281246505594
0.50,0,3,Ecal,1,2026092401,pooled,2048,6846,0.03795687341203291,0.009047086768626119,0.06982714111445737,0.020572636554841553,0.024202659917324176,0.019281092165486555,1.9070101215470404e-05,0.051760491672864374,0.0,0.008043213960478746,0.015573060165479087,0.0082993176757925,0.04591835326945064
0.50,0,3,Ecal,2,2026092402,context_0,1002,3425,0.038449064643127084,0.00027949145632073834,0.06777387702121065,0.024519974736230955,0.021298990890306513,0.024450724065106733,5.140840903143266e-05,0.05126806839501588,0.0,0.024865050920057714,0.015949030542198348,0.00980365455411638,0.06527430934487531
0.50,0,3,Ecal,2,2026092402,context_1,1046,3421,0.03376619735821268,0.0039538024277155455,0.0650179329408132,0.03217146286611844,0.021797198819143437,0.019788495719287022,2.7031964418545355e-05,0.05147699192240604,0.0,0.01920848789643094,0.0273148158934734,0.007973901481934055,0.06255565536712188
0.50,0,3,Ecal,2,2026092402,pooled,2048,6846,0.035948035551378876,0.0020998317423011406,0.06623551384838719,0.021164591085027152,0.020383483824162857,0.0219417669175737,2.6279477447839548e-05,0.05124306957532692,0.0,0.008043213960478746,0.016150801634277692,0.0042692130582797656,0.04568394138254338
0.50,0,3,Ecal,3,2026092403,context_0,1002,3425,0.036643444535600034,0.004231868738296342,0.0648196219487276,0.026003498092213376,0.02304691542238735,0.02334579321789848,3.349417383527204e-05,0.05178847921973996,0.0,0.024865050920057714,0.01959106948723682,0.007631052580961505,0.06689987583021585
0.50,0,3,Ecal,3,2026092403,context_1,1046,3421,0.03894529262365243,0.0010872920697555365,0.06916971611235455,0.02607716538432343,0.02403597809172764,0.014840179908000739,1.2363569507144124e-05,0.05177458653972991,0.0,0.01920848789643094,0.019693989473005498,0.008335631952499511,0.06577382666685772
0.50,0,3,Ecal,3,2026092403,pooled,2048,6846,0.03677527545899528,0.0015320235514675264,0.06668760997347915,0.01936395849032517,0.020339601143183228,0.019041458514524878,2.3910749795763163e-05,0.05122358363426023,0.0,0.008043213960478746,0.015046289770329372,0.006268784873435097,0.048170469602876353
0.50,0,3,Ecal,4,2026092404,context_0,1002,3425,0.0376805657966236,0.0003679854218507883,0.07145111019990226,0.023287708923824813,0.027314105838014968,0.02904299541267316,6.348920722448303e-05,0.05546577804515264,0.0,0.024865050920057714,0.014776586805874412,0.009880757777412883,0.06620886723707198
